story	url	8cl.undir	8cl.dir	5cl.undir	5cl.dir	2cl.undir	2cl.dir	type	text
12	https://archiveofourown.org/works/2481311	7	7	3	3	0	0	no_cause	he seemed the most uncertain , after hearing about Shane . “ She had enough , ” he was told , bring him back to the present . “ She ’ s had somethin ’ to eat almost twice a day since we left , and T gave her the extra mushrooms on his plate . You ’ ve gotta eat , man . ” Daryl's trust didn't seem to waver at all , Rick noticed . Rick could hear the worry in the other man ’ s voice , so he sighed , shoulder ’ s slumping slightly .  EXP-Rick-EXP  wanted to argue . There was never enough food , and far too many of them were going hungry . As winter rapidly approached , he knew that it was only going to get worse . As he deliberated , Daryl finally lost patience , but kept his voice low . “ Either you eat it , or I shove it down your throat . Take it or leave it . ” Choking slightly on a laugh , but not really smiling , he reached out with shaking hands and took the plate . There was only a bit of
14	https://archiveofourown.org/works/645794	1	1	1	1	0	0	no_cause	her husband ’ s muscles , discrete and so subtle but it is enough for Hades to strengthen his resolve . He does not falter against Demeter ’ s rage or Zeus ’ displeasure . Hades will have his bride . Hera is oddly proud of her brother and though his intended is one of her husband ’ s many royal bastards , Hera decides they deserve her blessing . A tingling warmth spreads through their joined hands and Hades and Persephone snap their attention to her . Hera smiles . II “ It is her twisted revenge ! ”  EXP-Demeter-EXP  cries flinging herself into Zeus ’ arms , “ She ’ s punishing me and our daughter ! ” In front of the Olympian court , Zeus strikes down his queen . III Hera is confined to her bed for two months . She is immortal but so is Zeus and his hand had not been light . The wound reopens at the slightest movements and she bleeds red on to cotton sheets . Iris tells her that Hades and Demeter were forced to compromise . Persephone refuses to speak to her mother and Hera is just a little gratified
15	https://archiveofourown.org/works/3179003	1	1	1	1	0	0	no_cause	him before in my life . " " That's because you only started noticing boys this year Arya , " Sansa explains patiently , and Arya can hardly argue this . " Whatever , " she says , her cheeks reddening . " Anyway . How are all your love lives ? Besides the future Mr . Shireen Baratheon over here ? " ( Rickon pointedly glares at her . ) Robb coughs awkwardly . " Um yeah , about that . " Jon mumbles something incoherent that is probably something along the lines of , " Ummm . "  EXP-Sansa-EXP  looks down at her feet and mutters something about " something I need to tell you guys , " and Bran echoes her . Bemused , Arya looks at her siblings in turn . " What is it them ? " she demands . " Spill . " " Bran should go first , " Sansa says quickly . " He's the youngest . " " Not fair ! " Bran protests . " You should go first , you're the girl . " " Well Robb should go first , " Sansa retracts . " He's the oldest .
3	https://ebooks.adelaide.edu.au/j/joyce/james/j8d/chapter9.html	3	3	3	3	0	0	no_cause	him once or twice and , when the party was leaving the room , she brushed against his chair and said “ O , pardon ! ” in a London accent . He watched her leave the room in the hope that she would look back at him , but he was disappointed . He cursed his want of money and cursed all the rounds he had stood , particularly all the whiskies and Apollinaris which he had stood to Weathers . If there was one thing that he hated it was a sponge . He was so angry that  EXP-Farrington-EXP  lost count of the conversation of his friends . When Paddy Leonard called him he found that they were talking about feats of strength . Weathers was showing his biceps muscle to the company and boasting so much that the other two had called on Farrington to uphold the national honour . Farrington pulled up his sleeve accordingly and showed his biceps muscle to the company . The two arms were examined and compared and finally it was agreed to have a trial of strength . The table was cleared and the two men rested their elbows on it ,
1	https://archiveofourown.org/works/6431401	7	7	3	3	0	0	no_cause	however . " Simon called , I am here . Now what could you possibly need from me ? " He asked , throwing one arm over Simon's shoulder and pulling him closer . Simon froze . " Um , " he turned to whisper directly into Raphael's ear . " I've mentioned this before , but they still don't know . About us . Jace probably thinks you hate me . " Raphael seemed taken aback . " Dios mio , you still haven't said a word ? " Jace looked impatient . " What's the matter ? "  EXP-Alec-EXP  seemingly sensing the impending awkwardness , quietly slipped away from the room . " Nothing's the matter , Nephilim , " Raphael said . " I just thought Simon would have told you all about our relationship already . " Simon wanted the Earth to swallow him whole , or optionally for him to combust into pieces , as he slid down lower on the couch . " You didn't have to be so straight forward about it , " he mumbled . Raphael smiled smugly . " Wait , " said Clary . " You two are . .
16	https://archiveofourown.org/works/623829	3	3	3	3	0	0	no_cause	in lieu of his Longbottom Leaf , the very last of his now-depleted store . " But that cannot be ! " says another . " That doesn't sound like Master Baggins at all ! " " Perhaps he has gotten old . " " Well , he does look rather haggard - " " Kili - " " What ? I only speak the truth ! " Bilbo huffs around his pipe , frowning as he withdraws it to blow smoke-rings into the sunset . " If I had wanted company I would be at the party , "  EXP-Bilbo-EXP  mutters sharply , indignant . " And since I am not I think that it is quite obvious that I desire solitude . " Fili and Kili have the good grace to appear sheepish . Balin , on the hand , blinks , all wide-eyed innocence . It does not suit him . " But is it not your party , Master Baggins ? " Bilbo scowls . " Not mine , no ; just the welcoming committee , I wager . I care little for such things . " He waves his pipe imperiously . " That is not
15	https://archiveofourown.org/works/3179003	3	3	3	3	0	0	no_cause	in their favour , so Arya , Sansa , Jon and Robb can finally come home for Bran's high school graduation . It was a fun affair , Arya thought . Cersei Lannister was in attendance - her daughter is in Bran's year if Arya remembers correctly - so Arya had a worthy target to flick her gum at , much to Sansa's annoyance . Much to Arya's amusement , plenty of tears had been spilt . Mother shamelessly cried of course , and Uncle Edmure had cried ( although he'd certainly been in denial about it ) , and  EXP-Jon-EXP  definitely shed a tear because he's Jon , and a total sap where his siblings are concerned , and the student teacher helping out had definitely been easy on the eye - Gendry , his name is Bran had told her after the event - and she may or may not have exchanged numbers with him when Sansa wasn't looking . All in all , a good day . Right now the adults are gathered upstairs , and four of the six Stark kids ( Arya may be a college student now , but she refuses to think of herself
17	https://archiveofourown.org/works/390307	1	1	1	1	0	0	no_cause	in your own pain . You have to be able to forgive them for ' leaving you , ' as it were . " " I suppose , " he said , sinking into the chair . " The same applies here . They have forgiven you for leaving the Order , and for what you've done . " " But how ? " " Because that is what they've been taught . While the Order did stagnate , there were some teachings that have remained vital through the passing centuries , and that is one of them . "  EXP-Anakin-EXP  shook his head . " I just don't think that I can face them . " Qui-Gon grabbed Anakin's shoulders and hauled him to his feet . " You spent a lifetime running from what you didn't want to do , Anakin Skywalker . It is time that you stop doing that , and show you're as strong as we all know you are . " " I … . " He trailed off and closed his eyes . Taking a deep breath , he opened them slowly and nodded . " But I can't see Obi-Wan . " Qui-Gon
5	https://archiveofourown.org/works/8081986	7	7	3	3	0	0	no_cause	it was a surprise that they were even able to keep their relationship a secret for so long . But the more Draco thought about it , the more it made sense . The brunette only seemed to blurt things out when he wanted to get things over and done with . “ It was a spontaneous decision . ” Draco added , noticing that his two closest friends were shocked into silence and didn ’ t seem to know what to say . “ Guess you owe me 50 Galleons . ” Blaise laughed , looking at Pansy as  EXP-Pansy-EXP  reluctantly passed over the money , “ We had a bet going . I was guessing that you were going to tell us that you were getting married and Pansy thought that you were going to tell us that you accidentally got knocked up after a potions accident . ” “ Men can get pregnant ? ” Harry asked , shock lacing his tone . Of course the fact that the two made a bet on him and Draco didn ’ t bother him . “ You didn ’ t tell him ? ” Pansy cackled , “ Oh !
5	https://archiveofourown.org/works/8081986	1	1	1	1	0	0	no_cause	it wasn ’ t uncomfortable . “ Thank you . ” Hermione smiled , “ But I wouldn ’ t be a Harry ’ s good friend if I didn ’ t threaten you . I will hurt you if you even dare to hurt him . Harry is very dear to me . ” “ I can only promise to not intentionally hurt him . ” Draco sighed , “ But you know how Harry is . Always playing the hero even when the war is over with . ” “ You ’ re right about that . ”  EXP-Hermione-EXP  sighed , “ I guess we ’ ll just have to do our best when it comes to protecting him . ” “ Of course . ” Draco smiled . The rest of the day went surprisingly well . Draco found that Ron and Hermione weren ’ t as bad as he was expecting them to be . He could actually have intellectually challenging conversations with Hermione , and Ron was actually quite funny once you got to know him . “ Good luck for tomorrow . ” Hermione laughed , it was common knowledge that they were going to
18	https://archiveofourown.org/works/5474927	1	1	1	1	0	0	no_cause	leaning forward into her direct field of sight . His mouth and eyes were open and he was staring at her like he had figured out what had happened . “ Oh , you didn ’ t … ” he said loud enough for everyone to hear . She would take every nice thing she had ever said about him back because he was absolutely unable to keep his mouth shut . “ What ? ” Finn asked . The same confusion that she could see on Leia ’ s face clouded his voice . Master Luke just looked like  EXP-Luke-EXP  couldn ’ t believe this was happening . “ One question , ” Poe continued like everyone wasn ’ t already weirded out by the general direction this conversation was taking . “ Did you kiss him before or after you realised that he might be your brother ? ” Everyone became deadly silent . Rey closed her eyes for a second , angry that he just couldn ’ t keep his mouth shut , but also relieved that Poe was apparently under the impression that nothing else had happened . Nothing more than kissing . Nothing like him under
8	https://archiveofourown.org/works/3792826	7	7	3	3	0	0	no_cause	lovingly , “ my son . ” Jacob had a feeing he was screwed . Yes , indeed Jacob was screwed . It seemed that Teddy did not like Jacob . Sure , Jacob wasn't totally sure how he felt about Teddy , but he was willing to give the kid a chance . Well , Jacob didn't get much of a say in that . His imprint had a son . Since his imprint had a son , Jacob was going to get the kid . After all , the mother and the son were package deal . Beside  EXP-Jacob-EXP  couldn't imagine trying to split up a family . Hayden did like Jacob . She even gave him her cell phone number and a peck on the cheek . Unfortunately , Embry and Hermione witnessed the exchange and the pair quickly decided on a double date – all without asking Jacob or Hayden .
7	https://archiveofourown.org/works/10735413	3	3	3	3	0	0	no_cause	m sure you ’ ll be fine , ” Steve reassured her . “ Will might be sick but he ’ s gonna be okay , and he was there for days while you were in and out in minutes . ” “ Listen to your boyfriend , kid . Now c ’ mon , if all those goons were wiped out at the school , there ’ ll never be a better time . Let ’ s head to the morgue and grab some IDs and some keys off those bodies . ” They exchanged a nervous look as  EXP-Hopper-EXP  headed off down the hall , muttering something that sounded a lot like ‘ I ’ m going to hell ’ . Then Nancy ’ s mouth firmed and she headed after him . “ We ’ re going to need a way to transport her . ” “ Wheelbarrow , ” Hopper grunted . “ Wheelbarrow ? ” Nancy frowned . “ That seems … undignified , ” Steve ventured . “ You got a better idea ? ” Hopper asked , heading into the morgue and rummaging in the drawers , ignoring the bodies draped with bloody sheets
9	https://archiveofourown.org/works/613543	7	7	3	3	0	0	no_cause	matter what the savages do ? You are Daenerys Targaryen , not one of them . You don ’ t need to trouble your silly little head with their customs . ” Viserys , a cruel brother to Dany , refused to speak of it further . Though they shared blood , he didn ’ t care about her or anything else . All he cared about was his ‘ rightful throne ’ which he could not get without the Dothraki horde . When Daenerys first saw her future husband , she was scared . His eyes seemed hateful and  EXP-Khal Drogo-EXP  never smiled . He did not speak to her when they first met , and she was afraid he did not like her . His skin was dark , and he was shirtless . She could see countless scars on his shoulders and chest and quickly averted her eyes . He was a killer , and there was no doubt that the men who caused those scars were rotting in the ground somewhere . His hair was blacker than night and in a braid down to his waist . Magister Illyrio , the arranger of the marriage , leaned in
7	https://archiveofourown.org/works/10735413	3	3	3	3	0	0	no_cause	mon , if all those goons were wiped out at the school , there ’ ll never be a better time . Let ’ s head to the morgue and grab some IDs and some keys off those bodies . ” They exchanged a nervous look as he headed off down the hall , muttering something that sounded a lot like ‘ I ’ m going to hell ’ . Then Nancy ’ s mouth firmed and she headed after him . “ We ’ re going to need a way to transport her . ” “ Wheelbarrow , ”  EXP-Hopper-EXP  grunted . “ Wheelbarrow ? ” Nancy frowned . “ That seems … undignified , ” Steve ventured . “ You got a better idea ? ” Hopper asked , heading into the morgue and rummaging in the drawers , ignoring the bodies draped with bloody sheets . Steve put an arm around Nancy , looking as though he need to comfort himself as much as her . “ Well … what about those ? ” he pointed to the gurneys the bodies were on . “ We ’ d have a hard time getting one out of the hospital
7	https://archiveofourown.org/works/10735413	2	2	2	2	0	0	no_cause	my car and drive like hell over to the lab . You think we can ’ t outrun that old fart ? ” “ I think that ‘ old fart ’ has police radios he can use to get someone to cut us off . ” “ Then we steal some bikes and go off road . C ’ mon , Nance , please ? He probably feels bad he had to leave her . You can ’ t deny we could use someone to watch our backs , someone who knows the way . ” “ Fine , ”  EXP-Nancy-EXP  sighed , and headed back to the waiting room . “ Chief ? Can we talk to you for a minute ? ” Hopper hoisted himself stiffly out of the chair , grumbling that he was getting too damn old for this shit . “ Yeah , kid ? ” he asked , stepping out into the hallway . “ We need your help , ” Nancy said cautiously . “ We need to go to the Upside Down , ” Steve said glumly . “ Can you show us how ? ” “ Or at least tell us ?
7	https://archiveofourown.org/works/10735413	1	1	1	1	0	0	no_cause	need hazmat suits ? ” Nancy ’ s eyes widened . “ What ? ” she squeaked . “ See ? You and your half-cocked . . . ” “ No , you don ’ t understand , I ’ ve already been there . What did it do to me ? ” she demanded . Hopper swore in an educationally creative manner . “ Listen , the second - the second - that we get back you are gonna have the docs check you out , and no argument . Understand ? ” “ Yeah , okay , ”  EXP-Nancy-EXP  said , shaken . “ I ’ m sure you ’ ll be fine , ” Steve reassured her . “ Will might be sick but he ’ s gonna be okay , and he was there for days while you were in and out in minutes . ” “ Listen to your boyfriend , kid . Now c ’ mon , if all those goons were wiped out at the school , there ’ ll never be a better time . Let ’ s head to the morgue and grab some IDs and some keys off those bodies .
1	https://archiveofourown.org/works/6431401	3	3	3	3	0	0	no_cause	next to Jace with a cup of tea . " Right , well , now that that's settled , " she said . " We did actually need you for something . " Raphael rolled his eyes . Simon found it endearing . Simon realized how very , truly fucked he was . But he didn't mind all that much , really . Later , Simon found out that the crash he had heard before had been the alarm clock Simon had bought as a joke , which had been thrown against the wall . He didn't dare to wake  EXP-Raphael-EXP  too early up after that .
15	https://archiveofourown.org/works/3179003	2	2	2	2	0	0	no_cause	now the adults are gathered upstairs , and four of the six Stark kids ( Arya may be a college student now , but she refuses to think of herself as anything but a kid ) are gathered in their basement , their usual hang out . Rickon is simultaneously playing Minecraft and texting Shireen Baratheon - according to Bran , the pair have been dating for two months - and Arya is slightly pissed off that her youngest brother has a better love life than she does . Nevertheless , tonight is Bran's night , not hers , so  EXP-Arya-EXP  makes a mental note to sulk about it on a later date . ( That is , if she isn't having seriously great sex with Gendry on a later date . ) She's sitting on the beanbag in the corner , hogging the popcorn , much to Jon and Robb's aggravation . At some point Robb ends up throwing a cushion at her , causing her to spill the popcorn over Rickon who yelps and jumps out of his seat , thus banging into the table and causing Jon's drink to spill into his lap . It seems likely that
16	https://archiveofourown.org/works/623829	2	2	2	2	0	0	no_cause	of course , but the lad is quite busy scrubbing away the grief and old-fear , the nightmares that continue to linger , and Bilbo cannot help but think that he has been torn unequivocally in two . One half yearns for peace , yes . Peace and home and a little garden of herbs and flowers to tend , and perhaps a well-stocked larder . It sounds so very dull . And the other ? Oh , what he would not give for the weight of Sting in his hand once more . So deeply does he reflect that  EXP-Bilbo-EXP  does not hear the approach of heavy footsteps ; but Bilbo has always been a slave to whimsy as he matured . These footsteps pause ; two sets utterly still and one kicking up sand . " You seem , to me , as if you have had enough of adventures , " one says . Bilbo startles , hand to chest , but ignores them in lieu of his Longbottom Leaf , the very last of his now-depleted store . " But that cannot be ! " says another . " That doesn't sound like Master Baggins at all
1	https://archiveofourown.org/works/6431401	7	7	3	3	0	0	no_cause	of need a favor . " He could hear the ruffling of the sheets as Raphael , presumably , sat up . " What is it ? Are you alright ? " Simon would've been touched by his concern , had this been literally any other time ever . " No , I'm fine , " he reassured him , and watched as Jace snorted . Fucking Jace . " It's just that , I'm at the Institute . " There was a pause at the other end of the line . Then , " Let me guess , "  EXP-Raphael-EXP  muttered darkly . " The Nephilims need me for something . " Simon smiled nervously , even though Raphael couldn't see him . " That'd be it , " he said and , to his credit , tried to sound apologetic . There was inaudible mumbling and a muffled crash , followed by a string of Spanish swear words . " What was that ? " Simon asked , concerned . " Are you - did something break ? " Silence . " No , " Raphael said , sounding more awake than a few seconds ago . " I
15	https://archiveofourown.org/works/3179003	3	3	3	3	0	0	no_cause	of them are all together , at long last , conflicting college schedules finally working out in their favour , so Arya , Sansa , Jon and Robb can finally come home for Bran's high school graduation . It was a fun affair , Arya thought . Cersei Lannister was in attendance - her daughter is in Bran's year if Arya remembers correctly - so Arya had a worthy target to flick her gum at , much to Sansa's annoyance . Much to Arya's amusement , plenty of tears had been spilt . Mother shamelessly cried of course , and  EXP-Edmure-EXP  had cried ( although he'd certainly been in denial about it ) , and Jon definitely shed a tear because he's Jon , and a total sap where his siblings are concerned , and the student teacher helping out had definitely been easy on the eye - Gendry , his name is Bran had told her after the event - and she may or may not have exchanged numbers with him when Sansa wasn't looking . All in all , a good day . Right now the adults are gathered upstairs , and four of the six Stark kids (
3	https://ebooks.adelaide.edu.au/j/joyce/james/j8d/chapter9.html	3	3	3	3	0	0	no_cause	opponent ’ s hand slowly on to the table . There was a murmur of applause from the spectators . The curate , who was standing beside the table , nodded his red head towards the victor and said with stupid familiarity : “ Ah ! that ’ s the knack ! ” “ What the hell do you know about it ? ” said Farrington fiercely , turning on the man . “ What do you put in your gab for ? ” “ Sh , sh ! ” said O ’ Halloran , observing the violent expression of  EXP-Farrington-EXP  s face . “ Pony up , boys . We ’ ll have just one little smahan more and then we ’ ll be off . ” A very sullen-faced man stood at the corner of O ’ Connell Bridge waiting for the little Sandymount tram to take him home . He was full of smouldering anger and revengefulness . He felt humiliated and discontented ; he did not even feel drunk ; and he had only twopence in his pocket . He cursed everything . He had done for himself in the office , pawned his watch , spent
6	https://archiveofourown.org/works/7292911	7	7	3	3	0	0	no_cause	own lunch break , and began fiddling with a broken radio he had brought in to fix . A station discussing the finances of Amestris came in and out of signal as Fuery adjusted the dials , filling the office with a harsh static until a glare from Breda told Fuery to use his headphones . A dull ache in the pit of his stomach soon told Breda that it was time to take his own lunch break . He stood and stretched , eyeing the clock . Mustang had been in his meeting for four hours , now .  EXP-Mustang-EXP  wasn't going to be pleased when he was finally let out . Breda walked over to Fuery , catching his attention . " Hey , Fuery . " Fuery lifted one side of his headphones off of one ear , trying to hear Breda better . " Yes ? " But mostly he heard static and random phrases about " finances " being tossed around due to his headphones remaining on his other ear . " I'm going to lunch . If Mustang gets back before Hawkeye does , she wants us to tell him that she's on a date
18	https://archiveofourown.org/works/5474927	7	7	3	3	0	0	no_cause	parent Leia had become for her . “ Just tell her , ” Finn said , always the supporting best friend she came to know and love . “ There ’ s no reason not to . ” “ There is no reason for her to know . She is family that is all that matters . ” She stared at Luke , but his expression remained unchanged . Why was he doing this to her ? Why couldn ’ t he just tell her and so she could stop worrying about it . Poe seemed to realise how uncomfortable  EXP-Rey-EXP  was and said : “ Well , if I was her I would like to know if I can call Lord Doucheface brother or cousin , to be honest . ” His words made Leia wince but silently Rey thanked Poe for agreeing with her . She hadn ’ t had such close friends before and seeing them stick up for her filled her with happiness and gratitude . It was enough to make her forget how awkward she sometimes felt around them when they were being cute with each other . “ What does it matter if he ’
3	https://ebooks.adelaide.edu.au/j/joyce/james/j8d/chapter9.html	3	3	3	3	0	0	no_cause	passed out and finally the cashier came out with the chief clerk . It was no use trying to say a word to him when he was with the chief clerk . The man felt that his position was bad enough . He had been obliged to offer an abject apology to Mr Alleyne for his impertinence but he knew what a hornet ’ s nest the office would be for him . He could remember the way in which Mr Alleyne had hounded little Peake out of the office in order to make room for his own nephew .  EXP-Farrington-EXP  felt savage and thirsty and revengeful , annoyed with himself and with everyone else . Mr Alleyne would never give him an hour ’ s rest ; his life would be a hell to him . He had made a proper fool of himself this time . Could he not keep his tongue in his cheek ? But they had never pulled together from the first , he and Mr Alleyne , ever since the day Mr Alleyne had overheard him mimicking his North of Ireland accent to amuse Higgins and Miss Parker : that had been the beginning of
3	https://ebooks.adelaide.edu.au/j/joyce/james/j8d/chapter9.html	3	3	3	3	0	0	no_cause	pile of papers . Suddenly Mr Alleyne began to upset all the papers , searching for something . Then , as if he had been unaware of the man ’ s presence till that moment , he shot up his head again , saying : “ Eh ? Are you going to stand there all day ? Upon my word , Farrington , you take things easy ! ” “ I was waiting to see . . . . ” “ Very good , you needn ’ t wait to see . Go downstairs and do your work . ”  EXP-Farrington-EXP  walked heavily towards the door and , as he went out of the room , he heard Mr Alleyne cry after him that if the contract was not copied by evening Mr Crosbie would hear of the matter . He returned to his desk in the lower office and counted the sheets which remained to be copied . He took up his pen and dipped it in the ink but he continued to stare stupidly at the last words he had written : In no case shall the said Bernard Bodley be . . . . The evening was falling
1	https://archiveofourown.org/works/6431401	1	1	1	1	0	0	no_cause	place . He fished his phone out of his pocket , dialing Raphael's number as the Shadowhunters watched him . Simon frowned . " Why can't you have Alec call his boyfriend , by the way ? I'm sure Magnus knows a lot of things , too , " he asked as he waited for Raphael to pick up . Alec blushed crimson red . " He's not my - " he started to say , at the same time as Isabelle said , " We need specific vampire related knowledge . " Simon nodded slowly , taking sympathy in  EXP-Alec-EXP  who was now awkwardly shuffling his feet and adamantly staring at the floor . The line clicked , finally , and Simon was honestly surprised Raphael even bothered to answer . " Hey , " he said . " Why aren't you in my bed ? " Raphael asked in a husky voice . Simon thanked every deity in the world that he couldn't blush , because otherwise he would've been even darker red than Alec right now . " Um , " he tried , painfully aware of his friends still watching him , " Something came up .
1	https://archiveofourown.org/works/6431401	7	7	3	3	0	0	no_cause	planning on returning it , then ? " He asked , his eyes softening . Simon shrugged . " Sure . I love you too . " Izzy looked at them both with amazement . " That , " she said , " was officially the lamest love confession I've ever heard . " Simon huffed . " What , would you have wanted me to tell you about all the specific things I love about him ? Because I'm doing that later . In private . Not while we're having a moment in front of you people . "  EXP-Jace-EXP  looked vaguely disgusted . " Didn't need to hear that . " Clary , who seemed to be taking the news in a stride , sat down on the chair next to Jace with a cup of tea . " Right , well , now that that's settled , " she said . " We did actually need you for something . " Raphael rolled his eyes . Simon found it endearing . Simon realized how very , truly fucked he was . But he didn't mind all that much , really . Later , Simon found out that the
3	https://ebooks.adelaide.edu.au/j/joyce/james/j8d/chapter9.html	2	2	2	2	0	0	no_cause	plump arm which she moved very often and with much grace ; and when , after a little time , she answered his gaze he admired still more her large dark brown eyes . The oblique staring expression in them fascinated him . She glanced at him once or twice and , when the party was leaving the room , she brushed against his chair and said “ O , pardon ! ” in a London accent . He watched her leave the room in the hope that she would look back at him , but he was disappointed .  EXP-Farrington-EXP  cursed his want of money and cursed all the rounds he had stood , particularly all the whiskies and Apollinaris which he had stood to Weathers . If there was one thing that he hated it was a sponge . He was so angry that he lost count of the conversation of his friends . When Paddy Leonard called him he found that they were talking about feats of strength . Weathers was showing his biceps muscle to the company and boasting so much that the other two had called on Farrington to uphold the national honour . Farrington pulled
1	https://archiveofourown.org/works/6431401	1	1	1	1	0	0	no_cause	present - Clary , Jace , Izzy and Alec - looked at him with confusion . " What do you mean ? " Jace asked , frowning more than usual . Simon gulped . " I mean , it's , what , three o'clock ? Raphael's sleeping . " Or at least had been when Simon had sneaked out of the bed . " Or , you know , probably is . I wouldn't know , personally , but it's an educated guess . " Izzy looked at him with raised brows . Simon was seriously starting to think that  EXP-Simon-EXP  rambling was becoming a problem . Fortunately , Clary saved him from further embarrassment . " But can't you try calling him , anyway ? He sort of likes you , right , so he most likely won't be more than just a bit pissed off ? " Simon sighed . He loved Clary , he really did , but sometimes he wondered how much easier his life'd be if he'd never been friends with her . Which was a treacherous thing to even casually think about , but he couldn't help it . Instead of calling up nearly comatose
12	https://archiveofourown.org/works/2481311	2	2	2	2	0	0	no_cause	present . “ She ’ s had somethin ’ to eat almost twice a day since we left , and T gave her the extra mushrooms on his plate . You ’ ve gotta eat , man . ” Daryl's trust didn't seem to waver at all , Rick noticed . Rick could hear the worry in the other man ’ s voice , so he sighed , shoulder ’ s slumping slightly . He wanted to argue . There was never enough food , and far too many of them were going hungry . As winter rapidly approached ,  EXP-Rick-EXP  knew that it was only going to get worse . As he deliberated , Daryl finally lost patience , but kept his voice low . “ Either you eat it , or I shove it down your throat . Take it or leave it . ” Choking slightly on a laugh , but not really smiling , he reached out with shaking hands and took the plate . There was only a bit of food on it , but it was amazing . He scarfed it down in three bites , accepting the half bottle of water as well .
16	https://archiveofourown.org/works/623829	1	1	1	1	0	0	no_cause	puffing on his favourite pipe , the gentle roar of the waves rolling forward and back the only music he might care to listen to this night . Valinor is a beautiful place , to be sure , but it is no Shire , no Hobbiton , no Bag End , and his heart cries out for some semblance of home . Oh , there is his dear Frodo , of course , but the lad is quite busy scrubbing away the grief and old-fear , the nightmares that continue to linger , and Bilbo cannot help but think that  EXP-Frodo-EXP  has been torn unequivocally in two . One half yearns for peace , yes . Peace and home and a little garden of herbs and flowers to tend , and perhaps a well-stocked larder . It sounds so very dull . And the other ? Oh , what he would not give for the weight of Sting in his hand once more . So deeply does he reflect that he does not hear the approach of heavy footsteps ; but Bilbo has always been a slave to whimsy as he matured . These footsteps pause ; two sets utterly still
1	https://archiveofourown.org/works/6431401	7	7	3	3	0	0	no_cause	raised brows . Simon was seriously starting to think that his rambling was becoming a problem . Fortunately , Clary saved him from further embarrassment . " But can't you try calling him , anyway ? He sort of likes you , right , so he most likely won't be more than just a bit pissed off ? " Simon sighed . He loved Clary , he really did , but sometimes he wondered how much easier his life'd be if he'd never been friends with her . Which was a treacherous thing to even casually think about , but  EXP-Simon-EXP  couldn't help it . Instead of calling up nearly comatose vampires , he could've been playing on his PlayStation . " I - okay . I can try . But I can't promise he'll wake up , much less willingly help you guys if he does . " Which was understatement of the year , because unless it had to do with Simon's well being , Raphael was the least helpful person he knew . Kind of sweet , really . Simon shook his head . Time and place . He fished his phone out of his pocket , dialing
3	https://ebooks.adelaide.edu.au/j/joyce/james/j8d/chapter9.html	3	3	3	3	0	0	no_cause	red head towards the victor and said with stupid familiarity : “ Ah ! that ’ s the knack ! ” “ What the hell do you know about it ? ” said Farrington fiercely , turning on the man . “ What do you put in your gab for ? ” “ Sh , sh ! ” said O ’ Halloran , observing the violent expression of Farrington ’ s face . “ Pony up , boys . We ’ ll have just one little smahan more and then we ’ ll be off . ” A very sullen-faced  EXP-Farrington-EXP  stood at the corner of O ’ Connell Bridge waiting for the little Sandymount tram to take him home . He was full of smouldering anger and revengefulness . He felt humiliated and discontented ; he did not even feel drunk ; and he had only twopence in his pocket . He cursed everything . He had done for himself in the office , pawned his watch , spent all his money ; and he had not even got drunk . He began to feel thirsty again and he longed to be back again in the hot reeking public-house .
8	https://archiveofourown.org/works/3792826	7	7	3	3	0	0	no_cause	said , a dreamy smile crossing his lips . That look was not good . Embry was thinking of a new haiku . Jacob tore his eyes away from his best friend and he looked over the menu . “ I ’ ll take the caramelizer , ” he said . The barista , Jacob noticed her nametag said Andromeda , nodded as she filled out the orders . She gave a price and Embry paid . Jacob and Embry found seats near a window . Pulling out a pen , Embry started to scribble away on a napkin .  EXP-Jacob-EXP  made the mistake of looking . Eyes like cinnamon Lips like honey , oh so sweet Good enough to eat Making a face , Jacob turned to look elsewhere . He looked back over when he heard one of the seat being pulled out and a girl with curly hair sat down . Embry looked up . He wore that dopy love sick expression . “ Hermione , ” he said with a dreamy sign . The pair stared into each other ’ s eyes . Jacob rolled his eyes . Someone snorted next to him . He glanced over
5	https://archiveofourown.org/works/8081986	7	7	3	3	0	0	no_cause	said it all at once and there was a chance that no one understood him . Ron just stared at them as his mouth opened and closed like a fish . “ That ’ s barmy ! ” Ron started , “ I ’ m not surprised though . You were always a bit of a berk . Always knew you were a bit dodgy with Draco . Stalking him like a right weirdo . Glad to see you sorted that out mate . Don ’ t think I could deal with you blabbering off about him again . ”  EXP-Draco-EXP  m going to pretend that I understood all of that . ” Draco commented , making Hermione giggle , “ I was hoping to talk to you alone . Hermione . ” “ Of course . ” Hermione agreed , leading Draco to the kitchen , “ What did you want to talk about ? ” “ I was actually hoping to apologise . ” Draco started , “ I didn ’ t realise how derogatory my insults were in Hogwarts . I hope you can accept my sincerest apologies for that . ” “ Oh Draco . I accept
